视频标题,视频地址,作者,播放数,弹幕数,投币数,点赞数,分享数,收藏数,点赞率
首档记录中国水果的纪录片，快来看看有没有你喜欢吃的,https://www.bilibili.com/video/BV1zp4y1Y75V,水果猎人杨晓洋,41575,67,471,4343,74,118,0.1045
